Title,Date,Hour,OccupancyPercent,Nyepi,Galungan,Kuningan,Saraswati,Pagerwesi,Weather,Temperature,Label
Sidewalk Jimbaran,2024-02-01,19,79,False,False,False,False,False,Sunny,28.5,Sangat Ramai
Sidewalk Jimbaran,2024-02-01,20,80,False,False,False,False,False,Rainy,28.3,Sangat Ramai
Sidewalk Jimbaran,2024-02-01,21,69,False,False,False,False,False,Sunny,30.7,Ramai
Sidewalk Jimbaran,2024-02-01,22,0,False,False,False,False,False,Rainy,26.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-01,23,0,False,False,False,False,False,Sunny,30.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-02,6,0,False,False,False,False,False,Cloudy,27.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-02,7,0,False,False,False,False,False,Cloudy,28.2,Tidak Ramai
Sidewalk Jimbaran,2024-02-02,8,0,False,False,False,False,False,Rainy,27.3,Tidak Ramai
Sidewalk Jimbaran,2024-02-02,9,0,False,False,False,False,False,Sunny,27.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-02,10,37,False,False,False,False,False,Rainy,24.2,Tidak Ramai
Sidewalk Jimbaran,2024-02-02,11,47,False,False,False,False,False,Cloudy,26.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-02,12,54,False,False,False,False,False,Sunny,27.3,Ramai
Sidewalk Jimbaran,2024-02-02,13,60,False,False,False,False,False,Cloudy,26.2,Ramai
Sidewalk Jimbaran,2024-02-02,14,63,False,False,False,False,False,Sunny,32.8,Ramai
Sidewalk Jimbaran,2024-02-02,15,65,False,False,False,False,False,Sunny,29.1,Ramai
Sidewalk Jimbaran,2024-02-02,16,63,False,False,False,False,False,Sunny,30.9,Ramai
Sidewalk Jimbaran,2024-02-02,17,65,False,False,False,False,False,Cloudy,24.1,Ramai
Sidewalk Jimbaran,2024-02-02,18,72,False,False,False,False,False,Rainy,28.4,Ramai
Sidewalk Jimbaran,2024-02-02,19,81,False,False,False,False,False,Cloudy,24.8,Sangat Ramai
Sidewalk Jimbaran,2024-02-02,20,84,False,False,False,False,False,Cloudy,27.7,Sangat Ramai
Sidewalk Jimbaran,2024-02-02,21,72,False,False,False,False,False,Cloudy,27.8,Ramai
Sidewalk Jimbaran,2024-02-02,22,53,False,False,False,False,False,Rainy,25.5,Ramai
Sidewalk Jimbaran,2024-02-02,23,0,False,False,False,False,False,Cloudy,26.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-03,6,0,False,False,False,False,False,Sunny,29.5,Tidak Ramai
Sidewalk Jimbaran,2024-02-03,7,0,False,False,False,False,False,Cloudy,29.9,Tidak Ramai
Sidewalk Jimbaran,2024-02-03,8,0,False,False,False,False,False,Sunny,30.1,Tidak Ramai
Sidewalk Jimbaran,2024-02-03,9,0,False,False,False,False,False,Sunny,30.2,Tidak Ramai
Sidewalk Jimbaran,2024-02-03,10,35,False,False,False,False,False,Sunny,30.1,Tidak Ramai
Sidewalk Jimbaran,2024-02-03,11,47,False,False,False,False,False,Rainy,29.1,Tidak Ramai
Sidewalk Jimbaran,2024-02-03,12,55,False,False,False,False,False,Rainy,26.1,Ramai
Sidewalk Jimbaran,2024-02-03,13,59,False,False,False,False,False,Sunny,28.2,Ramai
Sidewalk Jimbaran,2024-02-03,14,61,False,False,False,False,False,Cloudy,28.2,Ramai
Sidewalk Jimbaran,2024-02-03,15,61,False,False,False,False,False,Cloudy,28.9,Ramai
Sidewalk Jimbaran,2024-02-03,16,63,False,False,False,False,False,Sunny,32.7,Ramai
Sidewalk Jimbaran,2024-02-03,17,69,False,False,False,False,False,Cloudy,26.5,Ramai
Sidewalk Jimbaran,2024-02-03,18,82,False,False,False,False,False,Cloudy,27.9,Sangat Ramai
Sidewalk Jimbaran,2024-02-03,19,95,False,False,False,False,False,Cloudy,29.1,Sangat Ramai
Sidewalk Jimbaran,2024-02-03,20,100,False,False,False,False,False,Sunny,31.6,Sangat Ramai
Sidewalk Jimbaran,2024-02-03,21,86,False,False,False,False,False,Rainy,25.3,Sangat Ramai
Sidewalk Jimbaran,2024-02-03,22,63,False,False,False,False,False,Rainy,27.1,Ramai
Sidewalk Jimbaran,2024-02-03,23,0,False,False,False,False,False,Sunny,29.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-04,6,0,False,False,False,False,False,Cloudy,29.6,Tidak Ramai
Sidewalk Jimbaran,2024-02-04,7,0,False,False,False,False,False,Cloudy,24.2,Tidak Ramai
Sidewalk Jimbaran,2024-02-04,8,0,False,False,False,False,False,Cloudy,29.5,Tidak Ramai
Sidewalk Jimbaran,2024-02-04,9,0,False,False,False,False,False,Rainy,26.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-04,10,30,False,False,False,False,False,Sunny,33.0,Tidak Ramai
Sidewalk Jimbaran,2024-02-04,11,42,False,False,False,False,False,Cloudy,25.6,Tidak Ramai
Sidewalk Jimbaran,2024-02-04,12,54,False,False,False,False,False,Cloudy,28.1,Ramai
Sidewalk Jimbaran,2024-02-04,13,60,False,False,False,False,False,Cloudy,27.8,Ramai
Sidewalk Jimbaran,2024-02-04,14,62,False,False,False,False,False,Cloudy,27.7,Ramai
Sidewalk Jimbaran,2024-02-04,15,61,False,False,False,False,False,Cloudy,25.7,Ramai
Sidewalk Jimbaran,2024-02-04,16,62,False,False,False,False,False,Rainy,28.0,Ramai
Sidewalk Jimbaran,2024-02-04,17,68,False,False,False,False,False,Sunny,30.5,Ramai
Sidewalk Jimbaran,2024-02-04,18,79,False,False,False,False,False,Cloudy,26.9,Sangat Ramai
Sidewalk Jimbaran,2024-02-04,19,91,False,False,False,False,False,Cloudy,28.7,Sangat Ramai
Sidewalk Jimbaran,2024-02-04,20,91,False,False,False,False,False,Sunny,29.6,Sangat Ramai
Sidewalk Jimbaran,2024-02-04,21,75,False,False,False,False,False,Cloudy,26.6,Ramai
Sidewalk Jimbaran,2024-02-04,22,51,False,False,False,False,False,Cloudy,27.8,Ramai
Sidewalk Jimbaran,2024-02-04,23,0,False,False,False,False,False,Cloudy,26.9,Tidak Ramai
Sidewalk Jimbaran,2024-02-05,6,0,False,False,False,False,False,Rainy,28.3,Tidak Ramai
Sidewalk Jimbaran,2024-02-05,7,0,False,False,False,False,False,Rainy,28.6,Tidak Ramai
Sidewalk Jimbaran,2024-02-05,8,0,False,False,False,False,False,Rainy,29.1,Tidak Ramai
Sidewalk Jimbaran,2024-02-05,9,0,False,False,False,False,False,Cloudy,27.2,Tidak Ramai
Sidewalk Jimbaran,2024-02-05,10,30,False,False,False,False,False,Rainy,27.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-05,11,39,False,False,False,False,False,Sunny,27.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-05,12,47,False,False,False,False,False,Cloudy,28.9,Tidak Ramai
Sidewalk Jimbaran,2024-02-05,13,53,False,False,False,False,False,Sunny,31.6,Ramai
Sidewalk Jimbaran,2024-02-05,14,55,False,False,False,False,False,Sunny,27.5,Ramai
Sidewalk Jimbaran,2024-02-05,15,56,False,False,False,False,False,Cloudy,26.6,Ramai
Sidewalk Jimbaran,2024-02-05,16,57,False,False,False,False,False,Cloudy,25.9,Ramai
Sidewalk Jimbaran,2024-02-05,17,62,False,False,False,False,False,Cloudy,24.6,Ramai
Sidewalk Jimbaran,2024-02-05,18,69,False,False,False,False,False,Rainy,28.3,Ramai
Sidewalk Jimbaran,2024-02-05,19,76,False,False,False,False,False,Cloudy,27.3,Sangat Ramai
Sidewalk Jimbaran,2024-02-05,20,75,False,False,False,False,False,Cloudy,24.5,Ramai
Sidewalk Jimbaran,2024-02-05,21,62,False,False,False,False,False,Sunny,28.8,Ramai
Sidewalk Jimbaran,2024-02-05,22,0,False,False,False,False,False,Sunny,28.9,Tidak Ramai
Sidewalk Jimbaran,2024-02-05,23,0,False,False,False,False,False,Cloudy,25.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-06,6,0,False,False,False,False,False,Rainy,24.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-06,7,0,False,False,False,False,False,Rainy,24.5,Tidak Ramai
Sidewalk Jimbaran,2024-02-06,8,0,False,False,False,False,False,Rainy,24.1,Tidak Ramai
Sidewalk Jimbaran,2024-02-06,9,0,False,False,False,False,False,Cloudy,24.5,Tidak Ramai
Sidewalk Jimbaran,2024-02-06,10,32,False,False,False,False,False,Cloudy,28.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-06,11,42,False,False,False,False,False,Cloudy,29.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-06,12,50,False,False,False,False,False,Cloudy,27.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-06,13,55,False,False,False,False,False,Sunny,31.3,Ramai
Sidewalk Jimbaran,2024-02-06,14,56,False,False,False,False,False,Rainy,25.1,Ramai
Sidewalk Jimbaran,2024-02-06,15,55,False,False,False,False,False,Cloudy,25.0,Ramai
Sidewalk Jimbaran,2024-02-06,16,56,False,False,False,False,False,Rainy,30.0,Ramai
Sidewalk Jimbaran,2024-02-06,17,59,False,False,False,False,False,Rainy,24.3,Ramai
Sidewalk Jimbaran,2024-02-06,18,69,False,False,False,False,False,Cloudy,25.6,Ramai
Sidewalk Jimbaran,2024-02-06,19,77,False,False,False,False,False,Sunny,29.5,Sangat Ramai
Sidewalk Jimbaran,2024-02-06,20,78,False,False,False,False,False,Rainy,27.2,Sangat Ramai
Sidewalk Jimbaran,2024-02-06,21,66,False,False,False,False,False,Cloudy,24.5,Ramai
Sidewalk Jimbaran,2024-02-06,22,0,False,False,False,False,False,Sunny,30.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-06,23,0,False,False,False,False,False,Cloudy,28.3,Tidak Ramai
Sidewalk Jimbaran,2024-02-07,6,0,False,False,False,False,False,Rainy,26.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-07,7,0,False,False,False,False,False,Sunny,31.3,Tidak Ramai
Sidewalk Jimbaran,2024-02-07,8,0,False,False,False,False,False,Sunny,27.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-07,9,0,False,False,False,False,False,Cloudy,26.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-07,10,29,False,False,False,False,False,Cloudy,27.6,Tidak Ramai
Sidewalk Jimbaran,2024-02-07,11,41,False,False,False,False,False,Cloudy,25.6,Tidak Ramai
Sidewalk Jimbaran,2024-02-07,12,51,False,False,False,False,False,Sunny,30.4,Ramai
Sidewalk Jimbaran,2024-02-07,13,57,False,False,False,False,False,Cloudy,25.5,Ramai
Sidewalk Jimbaran,2024-02-07,14,58,False,False,False,False,False,Sunny,30.8,Ramai
Sidewalk Jimbaran,2024-02-07,15,57,False,False,False,False,False,Cloudy,29.8,Ramai
Sidewalk Jimbaran,2024-02-07,16,56,False,False,False,False,False,Cloudy,29.5,Ramai
Sidewalk Jimbaran,2024-02-07,17,59,False,False,False,False,False,Cloudy,27.7,Ramai
Sidewalk Jimbaran,2024-02-07,18,70,False,False,False,False,False,Cloudy,30.0,Ramai
Sidewalk Jimbaran,2024-02-07,19,80,False,False,False,False,False,Cloudy,26.2,Sangat Ramai
Sidewalk Jimbaran,2024-02-07,20,81,False,False,False,False,False,Sunny,29.0,Sangat Ramai
Sidewalk Jimbaran,2024-02-07,21,67,False,False,False,False,False,Rainy,27.8,Ramai
Sidewalk Jimbaran,2024-02-07,22,0,False,False,False,False,False,Sunny,27.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-07,23,0,False,False,False,False,False,Rainy,28.0,Tidak Ramai
Sidewalk Jimbaran,2024-02-08,6,0,False,False,False,False,False,Rainy,30.0,Tidak Ramai
Sidewalk Jimbaran,2024-02-08,7,0,False,False,False,False,False,Rainy,26.2,Tidak Ramai
Sidewalk Jimbaran,2024-02-08,8,0,False,False,False,False,False,Rainy,26.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-08,9,0,False,False,False,False,False,Cloudy,27.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-08,10,33,False,False,False,False,False,Rainy,25.2,Tidak Ramai
Sidewalk Jimbaran,2024-02-08,11,44,False,False,False,False,False,Rainy,28.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-08,12,54,False,False,False,False,False,Sunny,28.8,Ramai
Sidewalk Jimbaran,2024-02-08,13,60,False,False,False,False,False,Rainy,25.6,Ramai
Sidewalk Jimbaran,2024-02-08,14,60,False,False,False,False,False,Sunny,28.2,Ramai
Sidewalk Jimbaran,2024-02-08,15,59,False,False,False,False,False,Cloudy,25.0,Ramai
Sidewalk Jimbaran,2024-02-08,16,58,False,False,False,False,False,Sunny,32.6,Ramai
Sidewalk Jimbaran,2024-02-08,17,61,False,False,False,False,False,Cloudy,25.0,Ramai
Sidewalk Jimbaran,2024-02-08,18,70,False,False,False,False,False,Sunny,31.2,Ramai
Sidewalk Jimbaran,2024-02-08,19,79,False,False,False,False,False,Cloudy,27.8,Sangat Ramai
Sidewalk Jimbaran,2024-02-08,20,80,False,False,False,False,False,Cloudy,25.8,Sangat Ramai
Sidewalk Jimbaran,2024-02-08,21,69,False,False,False,False,False,Sunny,28.7,Ramai
Sidewalk Jimbaran,2024-02-08,22,0,False,False,False,False,False,Rainy,29.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-08,23,0,False,False,False,False,False,Sunny,31.2,Tidak Ramai
Sidewalk Jimbaran,2024-02-09,6,0,False,False,False,False,False,Rainy,27.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-09,7,0,False,False,False,False,False,Rainy,26.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-09,8,0,False,False,False,False,False,Sunny,27.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-09,9,0,False,False,False,False,False,Sunny,30.0,Tidak Ramai
Sidewalk Jimbaran,2024-02-09,10,37,False,False,False,False,False,Cloudy,25.6,Tidak Ramai
Sidewalk Jimbaran,2024-02-09,11,47,False,False,False,False,False,Sunny,29.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-09,12,54,False,False,False,False,False,Rainy,29.6,Ramai
Sidewalk Jimbaran,2024-02-09,13,60,False,False,False,False,False,Sunny,31.8,Ramai
Sidewalk Jimbaran,2024-02-09,14,63,False,False,False,False,False,Rainy,25.7,Ramai
Sidewalk Jimbaran,2024-02-09,15,65,False,False,False,False,False,Sunny,30.1,Ramai
Sidewalk Jimbaran,2024-02-09,16,63,False,False,False,False,False,Rainy,29.2,Ramai
Sidewalk Jimbaran,2024-02-09,17,65,False,False,False,False,False,Rainy,29.3,Ramai
Sidewalk Jimbaran,2024-02-09,18,72,False,False,False,False,False,Cloudy,28.6,Ramai
Sidewalk Jimbaran,2024-02-09,19,81,False,False,False,False,False,Cloudy,27.0,Sangat Ramai
Sidewalk Jimbaran,2024-02-09,20,84,False,False,False,False,False,Rainy,25.5,Sangat Ramai
Sidewalk Jimbaran,2024-02-09,21,72,False,False,False,False,False,Sunny,27.5,Ramai
Sidewalk Jimbaran,2024-02-09,22,53,False,False,False,False,False,Sunny,29.8,Ramai
Sidewalk Jimbaran,2024-02-09,23,0,False,False,False,False,False,Sunny,31.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-10,6,0,False,False,False,False,False,Sunny,28.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-10,7,0,False,False,False,False,False,Sunny,27.9,Tidak Ramai
Sidewalk Jimbaran,2024-02-10,8,0,False,False,False,False,False,Rainy,24.5,Tidak Ramai
Sidewalk Jimbaran,2024-02-10,9,0,False,False,False,False,False,Sunny,30.0,Tidak Ramai
Sidewalk Jimbaran,2024-02-10,10,35,False,False,False,False,False,Rainy,28.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-10,11,47,False,False,False,False,False,Sunny,29.5,Tidak Ramai
Sidewalk Jimbaran,2024-02-10,12,55,False,False,False,False,False,Rainy,26.9,Ramai
Sidewalk Jimbaran,2024-02-10,13,59,False,False,False,False,False,Rainy,25.5,Ramai
Sidewalk Jimbaran,2024-02-10,14,61,False,False,False,False,False,Sunny,28.8,Ramai
Sidewalk Jimbaran,2024-02-10,15,61,False,False,False,False,False,Cloudy,28.2,Ramai
Sidewalk Jimbaran,2024-02-10,16,63,False,False,False,False,False,Rainy,28.6,Ramai
Sidewalk Jimbaran,2024-02-10,17,69,False,False,False,False,False,Sunny,32.9,Ramai
Sidewalk Jimbaran,2024-02-10,18,82,False,False,False,False,False,Rainy,27.2,Sangat Ramai
Sidewalk Jimbaran,2024-02-10,19,95,False,False,False,False,False,Rainy,27.3,Sangat Ramai
Sidewalk Jimbaran,2024-02-10,20,100,False,False,False,False,False,Rainy,25.5,Sangat Ramai
Sidewalk Jimbaran,2024-02-10,21,86,False,False,False,False,False,Sunny,28.9,Sangat Ramai
Sidewalk Jimbaran,2024-02-10,22,63,False,False,False,False,False,Cloudy,26.3,Ramai
Sidewalk Jimbaran,2024-02-10,23,0,False,False,False,False,False,Cloudy,27.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-11,6,0,False,False,False,False,False,Cloudy,24.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-11,7,0,False,False,False,False,False,Rainy,29.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-11,8,0,False,False,False,False,False,Rainy,28.9,Tidak Ramai
Sidewalk Jimbaran,2024-02-11,9,0,False,False,False,False,False,Cloudy,26.5,Tidak Ramai
Sidewalk Jimbaran,2024-02-11,10,30,False,False,False,False,False,Rainy,27.3,Tidak Ramai
Sidewalk Jimbaran,2024-02-11,11,42,False,False,False,False,False,Rainy,25.6,Tidak Ramai
Sidewalk Jimbaran,2024-02-11,12,54,False,False,False,False,False,Sunny,28.8,Ramai
Sidewalk Jimbaran,2024-02-11,13,60,False,False,False,False,False,Rainy,26.5,Ramai
Sidewalk Jimbaran,2024-02-11,14,62,False,False,False,False,False,Rainy,28.6,Ramai
Sidewalk Jimbaran,2024-02-11,15,61,False,False,False,False,False,Rainy,25.9,Ramai
Sidewalk Jimbaran,2024-02-11,16,62,False,False,False,False,False,Rainy,28.8,Ramai
Sidewalk Jimbaran,2024-02-11,17,68,False,False,False,False,False,Cloudy,29.8,Ramai
Sidewalk Jimbaran,2024-02-11,18,79,False,False,False,False,False,Sunny,31.5,Sangat Ramai
Sidewalk Jimbaran,2024-02-11,19,91,False,False,False,False,False,Sunny,31.0,Sangat Ramai
Sidewalk Jimbaran,2024-02-11,20,91,False,False,False,False,False,Cloudy,26.0,Sangat Ramai
Sidewalk Jimbaran,2024-02-11,21,75,False,False,False,False,False,Rainy,28.0,Ramai
Sidewalk Jimbaran,2024-02-11,22,51,False,False,False,False,False,Sunny,29.5,Ramai
Sidewalk Jimbaran,2024-02-11,23,0,False,False,False,False,False,Cloudy,26.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-12,6,0,False,False,False,False,False,Sunny,32.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-12,7,0,False,False,False,False,False,Rainy,26.0,Tidak Ramai
Sidewalk Jimbaran,2024-02-12,8,0,False,False,False,False,False,Cloudy,27.3,Tidak Ramai
Sidewalk Jimbaran,2024-02-12,9,0,False,False,False,False,False,Cloudy,26.6,Tidak Ramai
Sidewalk Jimbaran,2024-02-12,10,30,False,False,False,False,False,Rainy,26.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-12,11,39,False,False,False,False,False,Cloudy,29.2,Tidak Ramai
Sidewalk Jimbaran,2024-02-12,12,47,False,False,False,False,False,Cloudy,26.1,Tidak Ramai
Sidewalk Jimbaran,2024-02-12,13,53,False,False,False,False,False,Rainy,27.3,Ramai
Sidewalk Jimbaran,2024-02-12,14,55,False,False,False,False,False,Rainy,26.4,Ramai
Sidewalk Jimbaran,2024-02-12,15,56,False,False,False,False,False,Rainy,27.6,Ramai
Sidewalk Jimbaran,2024-02-12,16,57,False,False,False,False,False,Sunny,30.6,Ramai
Sidewalk Jimbaran,2024-02-12,17,62,False,False,False,False,False,Cloudy,25.8,Ramai
Sidewalk Jimbaran,2024-02-12,18,69,False,False,False,False,False,Rainy,29.6,Ramai
Sidewalk Jimbaran,2024-02-12,19,76,False,False,False,False,False,Rainy,27.1,Sangat Ramai
Sidewalk Jimbaran,2024-02-12,20,75,False,False,False,False,False,Rainy,29.8,Ramai
Sidewalk Jimbaran,2024-02-12,21,62,False,False,False,False,False,Cloudy,28.8,Ramai
Sidewalk Jimbaran,2024-02-12,22,0,False,False,False,False,False,Cloudy,26.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-12,23,0,False,False,False,False,False,Rainy,25.9,Tidak Ramai
Sidewalk Jimbaran,2024-02-13,6,0,False,False,False,False,False,Cloudy,27.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-13,7,0,False,False,False,False,False,Cloudy,24.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-13,8,0,False,False,False,False,False,Cloudy,29.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-13,9,0,False,False,False,False,False,Sunny,30.0,Tidak Ramai
Sidewalk Jimbaran,2024-02-13,10,32,False,False,False,False,False,Cloudy,26.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-13,11,42,False,False,False,False,False,Cloudy,26.3,Tidak Ramai
Sidewalk Jimbaran,2024-02-13,12,50,False,False,False,False,False,Rainy,28.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-13,13,55,False,False,False,False,False,Sunny,29.9,Ramai
Sidewalk Jimbaran,2024-02-13,14,56,False,False,False,False,False,Sunny,31.4,Ramai
Sidewalk Jimbaran,2024-02-13,15,55,False,False,False,False,False,Rainy,29.2,Ramai
Sidewalk Jimbaran,2024-02-13,16,56,False,False,False,False,False,Rainy,27.8,Ramai
Sidewalk Jimbaran,2024-02-13,17,59,False,False,False,False,False,Cloudy,26.5,Ramai
Sidewalk Jimbaran,2024-02-13,18,69,False,False,False,False,False,Sunny,32.1,Ramai
Sidewalk Jimbaran,2024-02-13,19,77,False,False,False,False,False,Cloudy,25.8,Sangat Ramai
Sidewalk Jimbaran,2024-02-13,20,78,False,False,False,False,False,Sunny,27.2,Sangat Ramai
Sidewalk Jimbaran,2024-02-13,21,66,False,False,False,False,False,Sunny,27.8,Ramai
Sidewalk Jimbaran,2024-02-13,22,0,False,False,False,False,False,Cloudy,24.5,Tidak Ramai
Sidewalk Jimbaran,2024-02-13,23,0,False,False,False,False,False,Rainy,25.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-14,6,0,False,True,False,False,False,Sunny,27.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-14,7,0,False,True,False,False,False,Rainy,24.6,Tidak Ramai
Sidewalk Jimbaran,2024-02-14,8,0,False,True,False,False,False,Sunny,28.5,Tidak Ramai
Sidewalk Jimbaran,2024-02-14,9,0,False,True,False,False,False,Sunny,29.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-14,10,29,False,True,False,False,False,Rainy,24.5,Tidak Ramai
Sidewalk Jimbaran,2024-02-14,11,41,False,True,False,False,False,Rainy,27.9,Tidak Ramai
Sidewalk Jimbaran,2024-02-14,12,51,False,True,False,False,False,Rainy,28.1,Ramai
Sidewalk Jimbaran,2024-02-14,13,57,False,True,False,False,False,Cloudy,25.9,Ramai
Sidewalk Jimbaran,2024-02-14,14,58,False,True,False,False,False,Cloudy,28.3,Ramai
Sidewalk Jimbaran,2024-02-14,15,57,False,True,False,False,False,Sunny,30.3,Ramai
Sidewalk Jimbaran,2024-02-14,16,56,False,True,False,False,False,Sunny,31.8,Ramai
Sidewalk Jimbaran,2024-02-14,17,59,False,True,False,False,False,Rainy,26.6,Ramai
Sidewalk Jimbaran,2024-02-14,18,70,False,True,False,False,False,Rainy,27.7,Ramai
Sidewalk Jimbaran,2024-02-14,19,80,False,True,False,False,False,Rainy,25.0,Sangat Ramai
Sidewalk Jimbaran,2024-02-14,20,81,False,True,False,False,False,Sunny,29.2,Sangat Ramai
Sidewalk Jimbaran,2024-02-14,21,67,False,True,False,False,False,Cloudy,28.2,Ramai
Sidewalk Jimbaran,2024-02-14,22,0,False,True,False,False,False,Sunny,28.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-14,23,0,False,True,False,False,False,Rainy,28.6,Tidak Ramai
Sidewalk Jimbaran,2024-02-15,6,0,False,False,False,False,False,Rainy,28.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-15,7,0,False,False,False,False,False,Sunny,29.9,Tidak Ramai
Sidewalk Jimbaran,2024-02-15,8,0,False,False,False,False,False,Cloudy,25.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-15,9,0,False,False,False,False,False,Sunny,28.6,Tidak Ramai
Sidewalk Jimbaran,2024-02-15,10,33,False,False,False,False,False,Cloudy,25.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-15,11,44,False,False,False,False,False,Sunny,32.1,Tidak Ramai
Sidewalk Jimbaran,2024-02-15,12,54,False,False,False,False,False,Cloudy,25.5,Ramai
Sidewalk Jimbaran,2024-02-15,13,60,False,False,False,False,False,Sunny,30.9,Ramai
Sidewalk Jimbaran,2024-02-15,14,60,False,False,False,False,False,Cloudy,28.3,Ramai
Sidewalk Jimbaran,2024-02-15,15,59,False,False,False,False,False,Cloudy,25.7,Ramai
Sidewalk Jimbaran,2024-02-15,16,58,False,False,False,False,False,Rainy,28.5,Ramai
Sidewalk Jimbaran,2024-02-15,17,61,False,False,False,False,False,Cloudy,28.6,Ramai
Sidewalk Jimbaran,2024-02-15,18,70,False,False,False,False,False,Cloudy,29.3,Ramai
Sidewalk Jimbaran,2024-02-15,19,79,False,False,False,False,False,Rainy,25.9,Sangat Ramai
Sidewalk Jimbaran,2024-02-15,20,80,False,False,False,False,False,Sunny,32.4,Sangat Ramai
Sidewalk Jimbaran,2024-02-15,21,69,False,False,False,False,False,Rainy,25.0,Ramai
Sidewalk Jimbaran,2024-02-15,22,0,False,False,False,False,False,Rainy,28.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-15,23,0,False,False,False,False,False,Cloudy,27.2,Tidak Ramai
Sidewalk Jimbaran,2024-02-16,6,0,False,False,False,False,False,Cloudy,29.4,Tidak Ramai
Sidewalk Jimbaran,2024-02-16,7,0,False,False,False,False,False,Sunny,28.1,Tidak Ramai
Sidewalk Jimbaran,2024-02-16,8,0,False,False,False,False,False,Sunny,30.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-16,9,0,False,False,False,False,False,Cloudy,29.8,Tidak Ramai
Sidewalk Jimbaran,2024-02-16,10,37,False,False,False,False,False,Sunny,31.7,Tidak Ramai
Sidewalk Jimbaran,2024-02-16,11,47,False,False,False,False,False,Rainy,27.9,Tidak Ramai
Sidewalk Jimbaran,2024-02-16,12,54,False,False,False,False,False,Sunny,27.6,Ramai
Sidewalk Jimbaran,2024-02-16,13,60,False,False,False,False,False,Cloudy,28.1,Ramai
Sidewalk Jimbaran,2024-02-16,14,63,False,False,False,False,False,Rainy,26.3,Ramai
Sidewalk Jimbaran,2024-02-16,15,65,False,False,False,False,False,Sunny,27.6,Ramai
Sidewalk Jimbaran,2024-02-16,16,63,False,False,False,False,False,Rainy,26.6,Ramai
Sidewalk Jimbaran,2024-02-16,17,65,False,False,False,False,False,Rainy,29.8,Ramai
Sidewalk Jimbaran,2024-02-16,18,72,False,False,False,False,False,Rainy,27.2,Ramai
Sidewalk Jimbaran,2024-02-16,19,81,False,False,False,False,False,Sunny,27.1,Sangat Ramai
Sidewalk Jimbaran,2024-02-16,20,84,False,False,False,False,False,Cloudy,26.7,Sangat Ramai
Sidewalk Jimbaran,2024-02-16,21,72,False,False,False,False,False,Sunny,29.7,Ramai
Sidewalk Jimbaran,2024-02-16,22,53,False,False,False,False,False,Cloudy,26.9,Ramai
Sidewalk Jimbaran,2024-02-16,23,0,False,False,False,False,False,Rainy,24.9,Tidak Ramai
